Bil,Peringkat Sekolah,PPD,Kod Sekolah,NamaSekolah,AlamatSurat,PoskodSurat,BandarSurat,Negeri,NoTelefon,NoFax,CountOfKPUtama,TOTAL_STUDENT,RATIO_STUDENT_RATIO,Lat,Lng
1472,Rendah,PPD KUALA LANGAT,BBA9207,SK KAMPONG BUSUT ASLI,"KG. BUSUT BARU (A), BKT CHEDING",42700,BANTING,SELANGOR,0388737573,TIADA,12,42,3.5,0,0
1473,Rendah,PPD SEPANG,BBA9208,SK JENDERAM,"JALAN BESAR, KAMPUNG JENDERAM HULU",43800,DENGKIL,SELANGOR,0387687211,0387687211,26,233,8.961538462,0,0
1474,Rendah,PPD SEPANG,BBA9209,SK JENDERAM HILIR,PEJABAT POS DENGKIL SELANGOR,43800,DENGKIL,SELANGOR,0387687900,0387687900,32,349,10.90625,2.85939,101.6789782
1475,Rendah,PPD SEPANG,BBA9210,SK DENGKIL,PEKAN DENGKIL,43800,DENGKIL,SELANGOR,0387686007,0387688267,67,1043,15.56716418,2.8640282,101.6744096
1476,Rendah,PPD SEPANG,BBA9211,SK SG MERAB LUAR,KG SG MERAB LUAR,43000,KAJANG,SELANGOR,0389256699,0389256699,51,747,14.64705882,2.9919972,101.7908387
1477,Rendah,PPD SEPANG,BBA9212,SK DESA PUTRA,"JALAN UTAMA, KAMPUNG DESA PUTRA",43000,KAJANG,SELANGOR,0389255928,0389255928,53,562,10.60377358,2.916119,101.721523
1478,Rendah,PPD SEPANG,BBA9213,SK DATO' ABU BAKAR BAGINDA," SK.DATO' ABU BAKAR BAGINDA,",43000,KAJANG,SELANGOR,0389255973,0389251136,49,626,12.7755102,5.4162684,100.3148412
1479,Rendah,PPD SEPANG,BBA9214,SK PULAU MERANTI,"BATU 8, PULAU MERANTI",47100,PUCHONG,SELANGOR,0380612610,0380612610,38,623,16.39473684,0,0
1480,Rendah,PPD SEPANG,BBA9215,SK SG MELUT (ASLI),KAMPUNG ORANG ASLI SUNGAI MELUT,43900,SEPANG,SELANGOR,0387310425,0387062004,14,77,5.5,2.691369,101.7505271
1481,Rendah,PPD SEPANG,BBA9216,SK BKT TAMPOI (ASLI),JALAN DENGKIL BANTING,43800,DENGKIL,SELANGOR,0387687889,0387687889,20,208,10.4,2.85939,101.6789782
1482,Rendah,PPD SEPANG,BBA9217,SK BANDAR BARU SALAK TINGGI,BANDAR BARU SALAK TINGGI,43900,SEPANG,SELANGOR,0387063062,0387060714,70,932,13.31428571,2.8069139,101.7402382
1483,Rendah,PPD SEPANG,BBA9220,SK TAMAN SEROJA,"JLN BBST,TMN SEROJA , BANDAR BARU SALAK TINGGI",43900,SEPANG,SELANGOR,0387068407,0387068408,68,1115,16.39705882,0,0
1484,Rendah,PPD SEPANG,BBA9221,SK TAMAN PANTAI SEPANG PUTRA,LOT 3870 JLN RAJA UDANG 8,43950,SUNGAI PELEK,SELANGOR,0331412775,0331412775,59,606,10.27118644,2.641609,101.71481
1485,Rendah,PPD SEPANG,BBA9224,SK TAMAN PUTRA PERDANA,"JLN PUTRA PERDANA 3B, TMN PUTRA PERDANA",47130,PUCHONG,SELANGOR,0196752004,0383119234,122,1962,16.08196721,0,0
1486,Rendah,PPD SEPANG,BBA9225,SK KOTA WARISAN,"PERSIARAN WARISAN PERMAI, KOTA WARISAN",43900,SEPANG,SELANGOR,0387068799,0387068597,85,1298,15.27058824,2.8226314,101.7006748
1487,Rendah,PPD SEPANG,BBA9226,SK CYBERJAYA,"PERSIARAN BESTARI, ZON FLAGSHIP 2,",63000,CYBERJAYA,SELANGOR,0383188211,0383188411,87,1347,15.48275862,0,0
1488,Rendah,PPD SEPANG,BBA9227,SK KLIA,"TAMAN MAWAR, BANDAR BARU SALAK TINGGI",43900,SEPANG,SELANGOR,0387064295,0387064295,64,1028,16.0625,2.813656,101.7307372
1489,Rendah,PPD SEPANG,BBA9228,SK TAMAN PUTRA PERDANA 2,"JALAN PUTRA PERDANA 6, TAMAN PUTRA PERDANA",47130,PUCHONG,SELANGOR,0383184011,0383184014,93,1741,18.72043011,0,0
1490,Rendah,PPD SEPANG,BBA9229,SEKOLAH KEBANGSAAN DESA PINGGIRAN PUTRA,"PERSIARAN DESA PINGGIRAN 4A, DESA PINGGIRAN PUTRA",43000,KAJANG,SELANGOR,0389209115,0389289115,30,274,9.133333333,0,0
1491,Rendah,PPD KLANG,BBB0024,SK METHODIST ACS,JALAN MELAWIS,41000,KLANG,SELANGOR,0333711571,0333711571,51,799,15.66666667,3.0439409,101.4400388
1492,Rendah,PPD KLANG,BBB0025,SK (1) JALAN BATU TIGA,"JALAN PEKAN BARU, TAMAN ENG ANN",41150,"KLANG,",SELANGOR,0333417768,0333417768,32,395,12.34375,3.0578695,101.4601684
1493,Rendah,PPD KLANG,BBB0026,SK (2) JALAN BATU TIGA,"JALAN PEKAN BARU, TAMAN ENG ANN",41150,KLANG,SELANGOR,0333417757,0333417757,21,158,7.523809524,3.0578695,101.4601684
1494,Rendah,PPD KLANG,BBB0027,SK CONVENT (1) (M),"112, JALAN TENGKU KELANA",41000,KLANG,SELANGOR,0333718669,0333718669,29,416,14.34482759,3.0380847,101.4468277
1495,Rendah,PPD KLANG,BBB0028,SK CONVENT (2) (M),"112, JALAN TENGKU KELANA",41000,KLANG,SELANGOR,0333713439,0333713439,28,400,14.28571429,3.0380847,101.4468277
1496,Rendah,PPD KLANG,BBB0029,SK LA SALLE,"143, PERSIARAN RAJA MUDA MUSA",41200,KLANG,SELANGOR,0333719593,0333736164,29,415,14.31034483,3.0354225,101.4415884
1497,Rendah,PPD KLANG,BBB0030,SK (1) JALAN MERU,JALAN MERU,41050,KLANG,SELANGOR,0333415786,0333416345,33,307,9.303030303,3.1157825,101.4413752
1498,Rendah,PPD KLANG,BBB0031,SK (2) JALAN MERU,JALAN MERU,41050,KLANG,SELANGOR,0333415797,0333410120,30,237,7.9,3.138715,101.438911
1499,Rendah,PPD KLANG,BBB0032,SK METHODIST (M),JALAN ORKID,42000,PELABUHAN KLANG,SELANGOR,0331686535,0331657115,56,936,16.71428571,3.01289,101.408526
1500,Rendah,PPD KLANG,BBB0033,SK PEREMPUAN METHODIST,JALAN RAYA BARAT,41000,KLANG,SELANGOR,0333713960,0333713960,52,869,16.71153846,3.042888,101.4496891
1501,Rendah,PPD KLANG,BBB0034,SK TENGKU BENDAHARA AZMAN (1),"LORONG SABAH, PANDAMARAN",42000,PELABUHAN KLANG,SELANGOR,0331686648,0331686648,42,321,7.642857143,3.0072427,101.4079731
1502,Rendah,PPD KLANG,BBB0035,SK TENGKU BENDAHARA AZMAN (2),"LORONG SABAH, PANDAMARAN",42000,PELABUHAN KLANG,SELANGOR,0331687155,0331687155,30,220,7.333333333,3.0072427,101.4079731
1503,Rendah,PPD KLANG,BBB0036,SK PEREMPUAN BUKIT KUDA,JALAN LANDASAN,41300,KLANG,SELANGOR,0333414887,0333411242,41,318,7.756097561,3.0464256,101.4598207
1504,Rendah,PPD KLANG,BBB0037,SK (1) SIMPANG LIMA,PERSIARAN RAJA MUDA MUSA,41200,KLANG,SELANGOR,0333715930,0333715930,42,638,15.19047619,3.0354225,101.4415884
1505,Rendah,PPD KLANG,BBB0038,SK (2) SIMPANG LIMA,PERSIARAN RAJA MUDA MUSA,41200,KLANG,SELANGOR,0333711752,0333712964,35,450,12.85714286,3.0354225,101.4415884
1506,Rendah,PPD KLANG,BBB0039,SK ST ANNE'S CONVENT,PERSIARAN RAJA MUDA MUSA,42000,PELABUHAN KLANG,SELANGOR,0331688359,60331688359,32,452,14.125,49.9036377,-102.0303565
1507,Rendah,PPD KUALA LANGAT,BBB1031,SK METHODIST,"JALAN SEKOLAH, TELOK DATOK",42700,BANTING,SELANGOR,0331871504,0331871504,32,377,11.78125,2.821986,101.5183201
1508,Rendah,PPD KUALA LANGAT,BBB1032,SK SRI LANGAT (INTEG),JALAN SULTAN ABDUL SAMAD (BERSEBELAHAN DENGAN PEJA,42700,BANTING,SELANGOR,0331871278,0331801087,87,1076,12.36781609,2.812098,101.5025551
1509,Rendah,PPD KUALA SELANGOR,BBB3030,SK SULTAN ABDUL AZIZ,JALAN KELAB,45600,BATANG BERJUNTAI,SELANGOR,0332891486,0332891486,29,186,6.413793103,3.334224,101.309643
1510,Rendah,PPD KUALA SELANGOR,BBB3033,"SK BATU 9, JALAN BOMBA",JALAN BOMBA,45500,TANJONG KARANG,SELANGOR,0332698058,0332698058,66,898,13.60606061,0,0
1511,Rendah,PPD HULU LANGAT,BBB4028,SK CONVENT (M),JALAN GEREJA,43000,KAJANG,SELANGOR,0387366493,0387366493,54,946,17.51851852,2.9892508,101.7898239
1512,Rendah,PPD HULU LANGAT,BBB4029,SK JALAN BUKIT SATU,JALAN BUKIT,43000,KAJANG,SELANGOR,0387331029,0387331029,19,193,10.15789474,2.985471,101.7911913
1513,Rendah,PPD HULU LANGAT,BBB4030,SK (2) JALAN BUKIT,JALAN BUKIT,43000,KAJANG,SELANGOR,0387331516,0387331516,20,118,5.9,2.985471,101.7911913
1514,Rendah,PPD HULU LANGAT,BBB4031,SK JALAN SEMENYIH '1'(INTEG),JALAN SEMENYIH,43000,KAJANG,SELANGOR,0387367519,0387367519,39,275,7.051282051,2.9930101,101.7945557
1515,Rendah,PPD HULU LANGAT,BBB4032,SK JALAN SEMENYIH '2'(INTEG),JALAN KOLAM AIR OFF JALAN SEMENYIH,43000,KAJANG,SELANGOR,0387367523,0387367523,45,384,8.533333333,2.9930101,101.7945557
1516,Rendah,PPD HULU LANGAT,BBB4033,SK SEMENYIH,P. POS SEMENYIH,43500,SEMENYIH,SELANGOR,0387238088,0387236799,112,1974,17.625,2.9611225,101.82103
1517,Rendah,PPD HULU SELANGOR,BBB5021,SK KUALA KUBU BARU SATU,"JALAN RASATHURAI,",44000,KUALA KUBU BHARU,SELANGOR,0360641261,0360641261,32,325,10.15625,3.5654142,101.6608043
1518,Rendah,PPD HULU SELANGOR,BBB5023,SK KUALA KUBU BHARU DUA,"JALAN RASATHURAI,",44000,KUALA KUBU BHARU,SELANGOR,0360641559,0360641559,29,268,9.24137931,3.5654142,101.6608043
1519,Rendah,PPD SABAK BERNAM,BBB6028,SK KHIR JOHARI,JALAN RAJA CHULAN,45200,SABAK BERNAM,SELANGOR,0332161285,0332161285,36,273,7.583333333,3.7703992,100.9854913
1520,Rendah,PPD SABAK BERNAM,BBB6029,SK SERI UTAMA,JALAN BESAR,45300,SUNGAI BESAR,SELANGOR,60332242278,0332241910,59,579,9.813559322,3.675398,100.9857899
1521,Rendah,PPD SABAK BERNAM,BBB6030,SK SERI SEKINCHAN,JALAN  PARIT  6,45400,SEKINCHAN,SELANGOR,0332410569,0332410569,41,460,11.2195122,3.5264136,101.1230298
1522,Rendah,PPD GOMBAK,BBB7301,SK (1) GOMBAK,"KM 8,  JALAN GOMBAK",53100,KUALA LUMPUR,SELANGOR,0361896143,0361896143,57,828,14.52631579,3.2343736,101.7142424
1523,Rendah,PPD GOMBAK,BBB7302,SK (2) GOMBAK,"KM 8, JALAN GOMBAK",53100,KUALA LUMPUR,SELANGOR,0361890175,0361890175,50,741,14.82,3.2343736,101.7142424
1524,Rendah,PPD GOMBAK,BBB7303,SK (1) KUALA AMPANG,JALAN AWAN,68000,AMPANG,SELANGOR,0342523294,0342523294,18,228,12.66666667,3.1658277,101.7488349
1525,Rendah,PPD GOMBAK,BBB7304,SK (2) KUALA AMPANG,"LOT 3303, JALAN NIPAH OFF JALAN AMPANG",55000,AMPANG,SELANGOR,0193937317,,20,151,7.55,3.1604751,101.7284826
1526,Rendah,PPD GOMBAK,BBB7305,SK (1) SELAYANG BARU,"JALAN 45, SELAYANG BARU",68100,BATU CAVES,SELANGOR,0361385618,0361207014,75,1289,17.18666667,3.2548719,101.666655
1527,Rendah,PPD GOMBAK,BBB7306,SK SINARAN BUDI,JALAN KUALA GARING,48000,RAWANG,SELANGOR,0360916480,0360916480,60,845,14.08333333,3.3273682,101.5615359
1528,Rendah,PPD GOMBAK,BBB7307,SK BATU ARANG,BATU ARANG,48100,BATU ARANG,SELANGOR,0360352126,0360352126,33,411,12.45454545,3.315116,101.4758
1529,Rendah,PPD PETALING UTAMA,BBB8301,SK ASSUNTA  SATU,JALAN  ASSUNTA,46050,PETALING JAYA,SELANGOR,0377824636,0377844636,50,784,15.68,3.0932588,101.6423759
1530,Rendah,PPD PETALING UTAMA,BBB8302,SK ASSUNTA (2) (M),JALAN ASSUNTA 4/52,46050,PETALING JAYA,SELANGOR,0377824543,0377814569,48,716,14.91666667,3.0933979,101.6442941
1531,Rendah,PPD PETALING UTAMA,BBB8303,SK (L) BUKIT BINTANG (1),"JALAN SUNGAI JERNIH 8/1, SEKSYEN 8",46050,PETALING JAYA,SELANGOR,0379574446,0379574446,15,122,8.133333333,0,0
1532,Rendah,PPD PETALING UTAMA,BBB8304,SK (L) BUKIT BINTANG (2),JALAN SUNGAI JERNIH 8/1,46050,PETALING JAYA,SELANGOR,0379552482,0379552482,19,94,4.947368421,3.0999228,101.6393683
1533,Rendah,PPD PETALING UTAMA,BBB8305,SK KAMPUNG TUNKU,"JALAN SS 1/11,",47300,PETALING JAYA,SELANGOR,0378769050,0378764951,87,1298,14.91954023,3.0959436,101.6178325
1534,Rendah,PPD PETALING UTAMA,BBB8306,"SK LA SALLE, PJ","JALAN GASING,",46000,PETALING JAYA,SELANGOR,0379567536,0379563505,41,555,13.53658537,3.0989719,101.652592
1535,Rendah,PPD PETALING UTAMA,BBB8307,"SK METHODIST,PJ",JALAN 5/37,46000,PETALING JAYA,SELANGOR,0379565015,0379552753,32,388,12.125,3.1104464,101.6551496
1536,Rendah,PPD PETALING UTAMA,BBB8308,SK (1) PETALING JAYA,JALAN 1/10,46000,PETALING JAYA,SELANGOR,0377829334,0377829334,30,303,10.1,3.0853019,101.6493538
1537,Rendah,PPD PETALING UTAMA,BBB8309,SK (2) PETALING JAYA,JALAN 1/10,46000,PETALING JAYA,SELANGOR,0377829287,0377829287,20,194,9.7,3.0853019,101.6493538
1538,Rendah,PPD PETALING UTAMA,BBB8310,SK JALAN SELANGOR (SATU),"JALAN PADANG 4/48, JALAN SELANGOR",46050,PETALING JAYA,SELANGOR,0377821585,0377821585,17,121,7.117647059,3.090806,101.6435189
1539,Rendah,PPD PETALING UTAMA,BBB8311,SK (2) JALAN SELANGOR,4/48 JALAN PADANG,46050,PETALING JAYA,SELANGOR,0377829841,0377839841,17,111,6.529411765,3.0954028,101.6407705
1540,Rendah,PPD PETALING UTAMA,BBB8312,SK SATU SULTAN ALAM SHAH,"JALAN BUKIT 11/2,  PETALING JAYA",46200,PETALING JAYA,SELANGOR,0379566941,0379566941,40,326,8.15,0,0
1541,Rendah,PPD PETALING UTAMA,BBB8313,SK (2) SULTAN ALAM SHAH,JALAN BUKIT 11/2,46200,PETALING JAYA,SELANGOR,0379568959,0379601154,30,119,3.966666667,3.1123478,101.6471525
1542,Rendah,PPD PETALING UTAMA,BBB8314,SK SRI PETALING,JALAN 12/15,46200,PETALING JAYA,SELANGOR,0379567623,0379578126,64,896,14,3.1124303,101.6412401
1543,Rendah,PPD PETALING PERDANA,BBB8315,SK SHAH ALAM,"JALAN DAWAI 16/2,  SEKSYEN 16",40200,SHAH ALAM,SELANGOR,0355191161,0355182468,44,584,13.27272727,3.058154,101.5079965
1544,Rendah,PPD PETALING UTAMA,BBB8316,SK SUNGEI WAY,JALAN SS 9/13,47300,PETALING JAYA,SELANGOR,0378768450,0378747248,35,428,12.22857143,3.0857452,101.6157998
1545,Rendah,PPD SEPANG,BBB9301,SK METHODIST (INTEG) (M),SUNGAI PELEK,43950,SUNGAI PELEK,SELANGOR,0331413173,0331413173,26,245,9.423076923,2.6393808,101.7117889
1546,Rendah,PPD KLANG,BBC0040,SJK(C) PEREMPUAN,"95A, JALAN KOTA RAJA",41000,KLANG,SELANGOR,0333713760,0333713869,91,2020,22.1978022,3.0370906,101.4515173
1547,Rendah,PPD KLANG,BBC0041,SJK(C) CHUEN MIN,"LOT 389, JALAN JAMBU BOL / KS 1, TELOK PULAI",41100,KLANG,SELANGOR,0333726675,0333701479,38,722,19,0,0
1548,Rendah,PPD KLANG,BBC0042,SJK(C) CHUNG HUA,"NO1A, PERSIARAN ANGGERIK ERIA, SEC 31, KOTA KEMUNING",40460,SHAH ALAM,SELANGOR,0351213640,0351210842,93,2286,24.58064516,0,0
1549,Rendah,PPD KLANG,BBC0043,SJK(C) HIN HUA,"JALAN BATU NILAM, BANDAR BUKIT TINGGI",41200,KLANG,SELANGOR,0333233401,0333245935,107,2774,25.92523364,3.0060946,101.4399217
1550,Rendah,PPD KLANG,BBC0044,SJK(C) HWA LIEN,"JALAN SEKOLAH, PULAU KETAM",42940,PELABUHAN KLANG,SELANGOR,0331104062,0331104164,24,318,13.25,3.044917,101.4455621
1551,Rendah,PPD KLANG,BBC0045,SJK(C) KENG CHEE,"BAGAN TEOCHEW, PULAU KETAM",42940,PELABUHAN KLANG,SELANGOR,0331104208,0331104208,15,131,8.733333333,3.044917,101.4455621
1552,Rendah,PPD KLANG,BBC0046,SJK(C) KHE BENG,"BATU 8, JALAN  BUKIT KEMUNING",42450,KLANG,SELANGOR,0351211318,0351200426,65,1308,20.12307692,3.004805,101.5069665
1553,Rendah,PPD KLANG,BBC0047,SJK(C) KONG HOE,"54, JALAN BATU TIGA",41300,KLANG,SELANGOR,0333425729,0333410441,60,1158,19.3,3.0473136,101.4507893
1554,Rendah,PPD KLANG,BBC0048,SJK(C) LEE MIN,KAMPUNG TELOK GONG,42000,PELABUHAN KLANG,SELANGOR,0331341180,0331341180,16,121,7.5625,2.943901,101.3772982
1555,Rendah,PPD KLANG,BBC0049,SJK(C) PANDAMARAN 'A',JALAN BESAR,42000,PELABUHAN KLANG,SELANGOR,0331686632,0331663185,64,1284,20.0625,3.0066718,101.4127572
1556,Rendah,PPD KLANG,BBC0050,SJK(C) PANDAMARAN 'B',JALAN YOUNG PANDAMARAN,42000,PELABUHAN KLANG,SELANGOR,0331686784,0331686784,114,2474,21.70175439,3.0066718,101.4127572
1557,Rendah,PPD KLANG,BBC0051,SJK(C) PIN HWA (1),"2, PERSIARAN SETIA MURNI,SETIA ALAM, SEKSYEN U13",40170,SHAH ALAM,SELANGOR,0333445831,0333444210,82,2005,24.45121951,0,0
1558,Rendah,PPD KLANG,BBC0052,SJK(C) PUI YING,"BATU 4, JALAN KAPAR",42100,KLANG,SELANGOR,0332911658,0332911658,82,1650,20.12195122,3.0719742,101.4109646
1559,Rendah,PPD KLANG,BBC0053,SJK(C) SIN BIN,"SUNGAI LIMA, PULAU KETAM",42940,PELABUHAN KLANG,SELANGOR,0333631334,TIADA,15,145,9.666666667,3.044917,101.4455621
1560,Rendah,PPD KLANG,BBC0054,SJK(C) SOO JIN,PEKAN KAPAR,42200,KAPAR,SELANGOR,0332508072,0332509184,58,968,16.68965517,3.1470582,101.3750215
1561,Rendah,PPD KLANG,BBC0055,SJK(C) TIONG HUA KOK BIN,"PEKAN MERU, BATU 6, OFF JALAN MERU",41050,KLANG,SELANGOR,0333922394,0333922394,23,277,12.04347826,0,0
1562,Rendah,PPD KLANG,BBC0056,SJK(C) TSHING NIAN,"25, JALAN TENGKU BADAR",42000,PELABUHAN KLANG,SELANGOR,0331686293,0331686293,68,1518,22.32352941,3.0075482,101.4022846
1563,Rendah,PPD KLANG,BBC0057,SJK(C) WU TECK,"PERSIARAN DELIMA 3, BANDAR PARKLANDS",41200,KLANG,SELANGOR,0163086385,TIADA,22,446,20.27272727,3.044917,101.4455621
1564,Rendah,PPD KLANG,BBC0058,SJK(C) YING WAH,"BATU 12, JALAN KAPAR",42200,KAPAR,SELANGOR,0332508195,0332592986,26,375,14.42307692,3.1449394,101.3717525
1565,Rendah,PPD KLANG,BBC0059,SJK(C) PIN HWA (2),P.T. 51544 AMAN PERDANA,41050,KLANG,SELANGOR,0332901292,0332901431,48,1054,21.95833333,3.1139876,101.4510394
1566,Rendah,PPD KLANG,BBC0060,SJK(C) TAMAN RASHNA,JALAN BATU TIGA LAMA,41300,KLANG,SELANGOR,0333447912,0333421302,104,2223,21.375,3.0536292,101.467874
1567,Rendah,PPD KUALA LANGAT,BBC1035,SJK(C) CHOONG HUA,517 JALAN SULTAN ALAM SHAH,42700,BANTING,SELANGOR,0331872752,0331872752,64,1245,19.453125,2.7930032,101.4873814
1568,Rendah,PPD KUALA LANGAT,BBC1036,SJK(C) JENJAROM,JALAN SEKOLAH,42600,JENJAROM,SELANGOR,0331913244,0331916153,79,1632,20.65822785,2.8826873,101.5196769
1569,Rendah,PPD KUALA LANGAT,BBC1037,SJK(C) KAH WAH,"KG. PULAU, TELOK BUNUT",42700,BANTING,SELANGOR,0331871024,0331871024,25,401,16.04,0,0
1570,Rendah,PPD KUALA LANGAT,BBC1038,SJK(C) PENG MING,"TELOK PANGLIMA GARANG, KUALA LANGAT",42500,TELOK PANGLIMA GARANG,SELANGOR,0331227154,0331227154,27,434,16.07407407,2.9067497,101.4680559
1571,Rendah,PPD KUALA LANGAT,BBC1040,SJK(C) SIMPANG MORIB,SIMPANG MORIB,42700,BANTING,SELANGOR,0331982901,0331982901,17,162,9.529411765,2.7855266,101.4630194
1572,Rendah,PPD KUALA LANGAT,BBC1041,SJK(C) TANJONG SEPAT,"JLN BESAR,TANJONG SEPAT",42800,TANJONG SEPAT,SELANGOR,0331974224,0331972387,44,731,16.61363636,0,0
1573,Rendah,PPD KUALA LANGAT,BBC1043,SJK(C) TIONG NAM,SUNGAI BUAYA,42700,BANTING,SELANGOR,0331201507,0331201507,18,248,13.77777778,2.8459953,101.4908796
1574,Rendah,PPD KUALA SELANGOR,BBC3034,SJK(C) AIK THEE,JALAN KERAMAT TANJUNG,45000,KUALA SELANGOR,SELANGOR,0332891091,0332891091,27,353,13.07407407,3.340184,101.249762
1575,Rendah,PPD KUALA SELANGOR,BBC3035,SJK(C) BAGAN PASIR,JALAN BAGAN PASIR,45500,TANJONG KARANG,SELANGOR,0332695077,0332695077,12,90,7.5,3.410098,101.1755117
1576,Rendah,PPD KUALA SELANGOR,BBC3036,SJK(C) CHUNG WAH,"JALAN SASARAN, BUKIT KUCHING",45800,JERAM,SELANGOR,0332647386,0332647386,25,335,13.4,0,0
1577,Rendah,PPD KUALA SELANGOR,BBC3037,SJK(C) IJOK,SIMPANG TIGA IJOK,45620,BESTARI JAYA,SELANGOR,60332791593,60332791593,27,363,13.44444444,3.3328617,101.3658004
1578,Rendah,PPD KUALA SELANGOR,BBC3038,SJK(C) KHAI TEE,PASIR PENAMBANG,45000,KUALA SELANGOR,SELANGOR,0332891332,0332891332,25,330,13.2,3.349901,101.2530089
1579,Rendah,PPD KUALA SELANGOR,BBC3040,SJK(C) LIAT CHOON,"BATU 17, SUNGAI SEMBILANG",45800,JERAM,SELANGOR,0332648225,0332648225,23,119,5.173913043,0,0
1580,Rendah,PPD KUALA SELANGOR,BBC3041,SJK(C) MING TEE,KAMPUNG TIRAM BURUK,45500,TANJONG KARANG,SELANGOR,0332698400,0332698400,17,208,12.23529412,3.426409,101.1767141
1581,Rendah,PPD KUALA SELANGOR,BBC3042,SJK(C) PUI CHI,ASSAM JAWA,45700,BUKIT ROTAN,SELANGOR,0332896557,0332896557,12,70,5.833333333,3.301498,101.2881695
1582,Rendah,PPD KUALA SELANGOR,BBC3043,SJK(C) PUI TEH,JALAN SIMPANG TIGA,45800,JERAM,SELANGOR,0332648409,0332648409,11,63,5.727272727,3.2252803,101.3559512
1583,Rendah,PPD KUALA SELANGOR,BBC3044,SJK(C) TANJONG KARANG,JALAN DEWAN DATO' HORMAT,45500,TANJONG KARANG,SELANGOR,0332698221,0332698221,32,441,13.78125,0,0
1584,Rendah,PPD KUALA SELANGOR,BBC3045,SJK(C) YIT KHWAN,BAGAN TANJONG KARANG,45500,TANJONG KARANG,SELANGOR,60332694248,0332694248,15,140,9.333333333,3.426409,101.1767141
1585,Rendah,PPD KUALA SELANGOR,BBC3047,SJK(C) YUK CHIH,"JALAN BESAR, BESTARI JAYA (BATANG BERJUNTAI)",45600,BESTARI JAYA,SELANGOR,0332719163,0332719163,17,204,12,0,0
1586,Rendah,PPD HULU LANGAT,BBC4034,SJK(C) BALAKONG,KAMPUNG BARU BALAKONG,43300,SERI KEMBANGAN,SELANGOR,0389612319,0389610691,70,1542,22.02857143,3.0324665,101.7462659
1587,Rendah,PPD HULU LANGAT,BBC4035,SJK(C) BATU 9 CHERAS,"JALAN CHERAS,",43200,CHERAS,SELANGOR,0390758118,0390749533,100,2297,22.97,3.0288844,101.7706015
1588,Rendah,PPD HULU LANGAT,BBC4036,SJK(C) BATU 11,"JALAN SEKOLAH, KG. BARU BATU SEBELAS CHERAS,",43200,CHERAS,SELANGOR,0390763446,0390753660,133,3581,26.92481203,3.0536547,101.7660848
1589,Rendah,PPD HULU LANGAT,BBC4037,SJK(C) CHOON HWA,"BATU 18, JALAN DUSUN TUA",43100,HULU LANGAT,SELANGOR,0390211288,0390211288,12,34,2.833333333,0,0
1590,Rendah,PPD HULU LANGAT,BBC4039,SJK(C) KG BARU SEMENYIH,KAMPUNG BARU SEMENYIH,43500,SEMENYIH,SELANGOR,0387238708,0387238708,40,674,16.85,2.951987,101.8407319
1591,Rendah,PPD HULU LANGAT,BBC4040,SJK(C) SIN MING,JALAN BESAR,43500,SEMENYIH,SELANGOR,0387238310,0387238310,65,1428,21.96923077,2.9483497,101.8457407
1592,Rendah,PPD HULU LANGAT,BBC4041,SJK(C) SUNGAI CHUA,"JALAN SEKOLAH, KG BARU SG CHUA",43000,KAJANG,SELANGOR,0387361349,0387361349,75,1514,20.18666667,0,0
1593,Rendah,PPD HULU LANGAT,BBC4042,SJK(C) TON FAH,JALAN BESAR,43700,BERANANG,SELANGOR,0387669331,0387669331,12,150,12.5,2.868789,101.8702552
1594,Rendah,PPD HULU LANGAT,BBC4043,SJK(C) BATU 14,BATU 14 HULU LANGAT,43100,HULU LANGAT,SELANGOR,0390213744,0390213744,25,329,13.16,3.114994,101.8113181
1595,Rendah,PPD HULU LANGAT,BBC4044,SJK(C) YOKE MIN,BANGI,43000,KAJANG,SELANGOR,0389202893,0389202893,14,181,12.92857143,2.9198401,101.780868
1596,Rendah,PPD HULU LANGAT,BBC4045,SJK(C) YU HUA,JALAN LOW TI KOK,43000,KAJANG,SELANGOR,0387367516,0387379643,108,2832,26.22222222,2.9947674,101.7906984
1597,Rendah,PPD HULU LANGAT,BBC4046,SJK(C) KG BARU AMPANG,KG. BARU  AMPANG,68000,AMPANG,SELANGOR,0342914245,0342927377,73,1434,19.64383562,3.1410098,101.7635995
1598,Rendah,PPD HULU LANGAT,BBC4047,SJK(C) ON PONG,"LOT 6, JALAN BESAR",68000,AMPANG,SELANGOR,0342912225,0342802019,85,1765,20.76470588,3.1534578,101.7535651
1599,Rendah,PPD HULU LANGAT,BBC4048,SJK(C) CONNAUGHT (2),BANDAR DAMAI PERDANA,56000,CHERAS,SELANGOR,0391012461,0391003125,113,2858,25.2920354,3.0459619,101.7421514
1600,Rendah,PPD HULU LANGAT,BBC4049,SJK(C) ON PONG 2,PANDAN MEWAH,68000,AMPANG,SELANGOR,0342910270,0342910271,101,2664,26.37623762,3.1464904,101.7615524
1601,Rendah,PPD HULU SELANGOR,BBC5023,SJK(C) BATANG KALI,KAMPUNG BUKIT CHANDANG,44300,BATANG KALI,SELANGOR,0360574028,0360574028,28,482,17.21428571,3.464264,101.6390851
1602,Rendah,PPD HULU SELANGOR,BBC5024,SJK(C) BKT TANGGA,JALAN KASTURI SEKSYEN BB8,48300,BUKIT BERUNTUNG,SELANGOR,0360213831,0360213835,23,430,18.69565217,3.4243887,101.5568671
